source,SeniorCollector,CollectionNumber,FamilyName,Genus,Species,Subspecific,Author,DeterminationBy,DeterminationYear,qualifier,Rank,CurrentDet,*Institutions,AlternateDet,*Accession Numbers,*Barcodes,year,Date Display,IsCultivated,InCentinelaRidge,Country,UpperName,LowerName,Locality,LatitudeDecimal,LongitudeDecimal,ElevationDisplay,*Coordinate Display,*GeographicKeywords,Description,*Ecological Condition
TROPICOS2,"Dodson, Calaway Homer",14767,Orchidaceae,Pleurothallis,ruscifolia,,(Jacq.) R. Br.,,,,species,Pleurothallis ruscifolia (Jacq.) R. Br.,MO,,,,1984,26-Jul-84,FALSE,TRUE,Ecuador,Pichincha,,Centinela.,-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",Centinela,Transect 7. Epiphyte. Flores amarillas.,
TROPICOS2,"Dodson, Calaway Homer",14769,Solanaceae,Solanum,nemorense,,Dunal,"M. Nee (NY),",2007,,species,Solanum nemorense Dunal,"MO, NY",,3290723 & 5551505,MO-1338290 & MO-2926678,1984,31-Jul-84,FALSE,TRUE,Ecuador,,,Centinela.,,,,,,Transect 7. Liana. Frutos case-anarangado.,
TROPICOS2,"Dodson, Calaway Homer",14770,Malvaceae,Matisia,giacomettoi,,Romero,"W. S. Alverson (F),",2010,,species,Matisia giacomettoi Romero,MO,,3286895,MO-1480464,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de IIa.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,Arbol hasta 20 m de alto. Frutos verde.,
TROPICOS2,"Dodson, Calaway Homer",14772,Araceae,Anthurium,michelii,,Guillaumin,"Croat,",1985,,species,Anthurium michelii Guillaumin,MO,,3239384,MO-1129108,1984,31-Jul-84,FALSE,TRUE,Ecuador,Pichincha,Santo Domingo de Los Colorados,"Centinela, 12 Km al este de Patricia Pilar en el Km 47 Santo Domingo a Quevedo en bosque virgin en la Cima de las Montanas de Ila.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,Epífita. Espata y espádice verde.,
TROPICOS2,"Dodson, Calaway Homer",14773,Heliotropiaceae,Tournefortia,gigantifolia,,Killip ex J.S. Mill.,"C.H.Dodson,",1984,,species,Tournefortia gigantifolia Killip ex J.S. Mill.,MO,,3286937,MO-1192636,1984,31 julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,Arbusto herbaceo hasta 1 m de alto. Frutos blancos cuando maduro.,
TROPICOS2,"Dodson, Calaway Homer",14776,Rubiaceae,Faramea,grandifolia,,Standl.,"C.M. Taylor (MO),",2018,,species,Faramea grandifolia Standl.,MO,,3395822,MO-1532406,1984,31 julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.",,,650 m,,,Arbol 5m de alto; Flores azules,
TROPICOS2,"Dodson, Calaway Homer",14777,Lecythidaceae,Grias,peruviana,,Miers,"A. Gentry,",1984,,species,Grias peruviana Miers,MO,,3290820,MO-1630359,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de IIa.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,"Arbol 25 m de alto, caulifloro. Flores amarillo palido.",
TROPICOS2,"Dodson, Calaway Homer",14779,Piperaceae,Piper,eustylum,,Diels,"A. Gentry,",1984,,species,Piper eustylum Diels,MO,,3290767,MO-1422757,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila. Transect 8.",-0.61666,-79.26666,650 m,"00°37'00""S 079°16'00""W",,"Liana 2.5 cm en diametro; Inflorescencia verde-gris, recta.",
TROPICOS2,"Dodson, Calaway Homer",14780,Siparunaceae,Siparuna,multiflora,,S.S. Renner & Hausner,"S.S. Renner (MJG),",1994,,species,Siparuna multiflora S.S. Renner & Hausner,MO,,3296187,MO-1527064,1984,31-Jul-84,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.",-0.61666,-79.3,650 m,00°37'S 079°18'W,,Arbolita 2.5 cm dbh. Esteril. Transect 8.,
TROPICOS2,"Dodson, Calaway Homer",14783,Moraceae,Ficus,tonduzii,,Standl.,,,,species,Ficus tonduzii Standl.,MO,,,,1984,31-Jul-84,FALSE,TRUE,Ecuador,,,Centinela.,,,,,,"Transect 8. Treelet 2"" dbh, sterile.",sterile
TROPICOS2,"Dodson, Calaway Homer",14786,Cardiopteridaceae,Citronella,incarum,,(J.F. Macbr.) R.A. Howard,"A. Gentry,",1984,,species,Citronella incarum (J.F. Macbr.) R.A. Howard,MO,,3290828,MO-1398110,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montañas de Ila.",,,650 m,,,"Transect 8. Arbol 37 cm dbh, 25 m tall. Flores y frutos verde.",
TROPICOS2,"Dodson, Calaway Homer",14787,Rubiaceae,Faramea,grandifolia,,Standl.,"C.M. Taylor (MO),",2018,,species,Faramea grandifolia Standl.,MO,,3296200,MO-1532370,1984,31 julio 1984,FALSE,TRUE,Ecuador,Los Ríos,,"Centinela, 12km al este de Patricia Pilar en el km 47 Santo Domingo a Quevendo en bosque virgin en la cima de las Montanas de Ila.",,,650 m,,,Transect 8; Arbol,
TROPICOS2,"Dodson, Calaway Homer",14789,Melastomataceae,Miconia,brevitheca,,Gleason,J.Wurdack,1985,,species,Miconia brevitheca Gleason,MO,,3278329,MO-1973587,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,"Arbol 12 cm dbh, frutos verde.",
TROPICOS2,"Dodson, Calaway Homer",14790,Moraceae,Ficus,krukovii,,Standl.,,,,species,Ficus krukovii Standl.,MO,,3247852,MO-1519212,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Dominfo a Quevedo en bosque virgin en la cima de las Montanas de Illa. Transect 8.",,,650 m,,,Arbol 7.5 cm dbh. Esteril.,
TROPICOS2,"Dodson, Calaway Homer",14791,Lauraceae,Caryodaphnopsis,theobromifolia,,(A.H. Gentry) van der Werff & H.G. Richt.,"H. van der Werff (MO),",1985,,species,Caryodaphnopsis theobromifolia (A.H. Gentry) van der Werff & H.G. Richt.,QCNE,,,,1984,31 julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila. Transect 8.",-0.61666,-79.26666,650 m,00°37'S 079°16'W,,Arbolito 2.5 cm dbh. Esteril.,
TROPICOS2,"Dodson, Calaway Homer",14792,Malvaceae,Matisia,giacomettoi,,Romero,"W. S. Alverson (F),",2010,,species,Matisia giacomettoi Romero,MO,,3247846,MO-1480460,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de IIa. Transect 9.",,,650 m,,,"Arbol 15 m de alto, ramifloro, 9 cm dbh. Flores verduzco.",
TROPICOS2,"Dodson, Calaway Homer",14793,Meliaceae,Trichilia,martiana,,C. DC.,"W. Palacios,",1992,,species,Trichilia martiana C. DC.,"MO, US",,3278430,MO-1120887,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de IIa.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,"Arbol 16 cm dbh, 20 m de alto. Frutos verde.",
TROPICOS2,"Dodson, Calaway Homer",14795,Schlegeliaceae,Schlegelia,fastigiata,,Schery,"A. Gentry, 1984 (MO)",,,species,Schlegelia fastigiata Schery,MO,,3275805,MO-091768,1984,31-Jul-84,FALSE,TRUE,Ecuador,Pichincha,,Centinela 12 km E de Patricia Pilar km 47 Santo Domingo a Quevedo,-0.61666,-79.3,650 m,00°37'S 079°18'W,,,sterile
TROPICOS2,"Dodson, Calaway Homer",14796,Moraceae,Perebea,angustifolia,,(Poepp. & Endl.) C.C. Berg,"C.C. Berg (BG),",1997,,species,Perebea angustifolia (Poepp. & Endl.) C.C. Berg,MO,,3296179,MO-1493629,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.",-0.61666,-79.3,650 m,00°37'S 079°18'W,,,
TROPICOS2,"Dodson, Calaway Homer",14799,Fabaceae,Inga,villosissima,,Benth.,R.E. Gereau,1988,,species,Inga villosissima Benth.,MO,,3591563,MO-1257620,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,Transect 9. Arbol 14 cm dbh. Esteril.,
TROPICOS2,"Dodson, Calaway Homer",14800,Capparaceae,Capparis,ecuadorica,,Iltis,H.H. Iltis,1995,,species,Capparis ecuadorica Iltis,MO,,3247835,MO-1554679,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de la Montanás de Ila.",,,650 m,,,Arbol 12 cm dbh. Esteril.,
TROPICOS2,"Dodson, Calaway Homer",14804,Menispermaceae,Abuta,chocoensis,,Krukoff & Barneby,"R. Ortiz (MO),",1996,cf.,species,Abuta chocoensis Krukoff & Barneby,MO,,3247823,MO-1986288,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,12 km al este de Patricia Pilar en km 47 Santo Domingo a Quevedo en bosque virgen en la cima de las MOntañas de Ila.,-0.6166667,-79.3,650 m,00°37'S 079°18'W,Centinela,Liana 2.5 cm en diám. Estéril.,sterile
TROPICOS2,"Dodson, Calaway Homer",14806,Lauraceae,Ocotea,insularis,,(Meisn.) Mez,"H. van der Werff (MO),",1999,,species,Ocotea insularis s. lat. (Meisn.) Mez,QCNE,,,,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgen en la cima de las Montañas de Ila.",-0.61666,-79.26666,650 m,00°37'S 079°16'W,Centinela,Arbol 7.5 cm dbh. Estéril. Transect 9.,sterile
TROPICOS2,"Dodson, Calaway Homer",14807,Annonaceae,Guatteria,venosa,,Erkens & Maas,"fide Erkens et al,",2008,,species,Guatteria venosa Erkens & Maas,MO,,3247841,MO-1976031,1984,31-Jul-84,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quebedo en bosque virgin en la cima de las Montanas de Ila.",,,650 m,,,Arbol 24 cm dbh. Esteril. Transect 9.,
TROPICOS2,"Dodson, Calaway Homer",14809,Cordiaceae,Cordia,ucayaliensis,,(I.M. Johnst.) I.M. Johnst.,"J.Miller,",1984,,species,Cordia ucayaliensis (I.M. Johnst.) I.M. Johnst.,MO,,3247836,MO-1179868,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo Montanas de Ila.",,,,,,Transect 9. Arbolito 2.5 cm dbh. Esteril.,
TROPICOS2,"Dodson, Calaway Homer",14813,Myrtaceae,Myrcia,aliena,,McVaugh,"A; Gentry,",1984,,species,Myrcia aliena McVaugh,MO,,3247839,MO-1709349,1984,31 Junio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima d elas Montanas de Ila.",,,650 m,,,"Arbol 12 cm dbh,cascara lisa plaida.",
TROPICOS2,"Dodson, Calaway Homer",14815,Asteraceae,Mikania,leiostachya,,Benth.,"A. Gentry,",1984,,species,Mikania leiostachya Benth.,MO,,3247834,MO-1930232,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montana de Ila.",,,650 m,,,"Liana 2.5 cm en diametro, esteril.",
TROPICOS2,"Dodson, Calaway Homer",14819,Euphorbiaceae,Conceveiba,martiana,,Baill.,"Ronadl Liesner,",1993,,species,Conceveiba martiana Baill.,MO,,3247833,MO-1267516,1984,"31 Julio, 1984",FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el Km 47 Santo Domingo a Quevedo en bosque virgin en la cima d eLas Montanas el Ilha.",,,650 m,,,"arbol 12 cm dbh, esteril.",
TROPICOS2,"Dodson, Calaway Homer",14820,Arecaceae,Geonoma,tenuissima,,H.E. Moore,"H. Balslev,",1997,,species,Geonoma tenuissima H.E. Moore,MO,,3292368,MO-1256531,1984,31-Jul-84,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanes de Ila",,,650 m,,,"Arbolito delgado hasta 3 m. de alto. Inflorescencia amarillo cuando con flores, verde cuando con frutos",
TROPICOS2,"Dodson, Calaway Homer",14823,Cyclanthaceae,Dicranopygium,cuatrecasasianum,,Harling,B. Hammel,1987,,species,Dicranopygium cuatrecasasianum Harling,MO,,3276765,MO-1378659,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de Ila.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,Hierba terrestre. Inflorescencia gris.,
TROPICOS2,"Dodson, Calaway Homer",14824,Sapindaceae,Paullinia,pachycarpa,,Benth.,"R.E. Gereau,",1987,,species,Paullinia pachycarpa Benth.,MO,,3290741,MO-1325909,1984,31 Julio 1984,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km al este de Patricia Pilar en el km 47 Santo Domingo a Quevedo en bosque virgin en la cima de las Montanas de IIa.",-0.61666,-79.3,650 m,"00°37'00""S 079°18'00""W",,Liana esteril.,
TROPICOS2,"Dodson, Calaway Homer",15525,Fabaceae,Bauhinia,pichinchensis,,Wunderlin,"R. P. Wunderlin (USF),",1987,,species,Bauhinia pichinchensis Wunderlin,MO,,3503104,MO-1738576,1985,2-Feb-85,FALSE,TRUE,Ecuador,Pichincha,Santo Domingo de Los Colorados,"Centinela, 12 km al oeste de Patricia Pilar. Bosque Pluvial.",-0.61666,-79.3,600 m,00°37'S 079°18'W,,,flower
TROPICOS2,"Dodson, Calaway Homer",15528,Alstroemeriaceae,Bomarea,obovata,,Herb.,R.E. Gereau,1985,,species,Bomarea obovata Herb.,MO,,3530602,MO-1320487,1985,2 febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantaas recolectada en la cima de las Montanas de Ila. Bosque Pluvial.",,,600 m,,,Trepadora. Sepalos rosado. Petalos rosado con manchas casi negro.,
TROPICOS2,"Dodson, Calaway Homer",15529,Solanaceae,Ectozoma,pavonii,,Miers,"Andres Orejuela (E),",2021,,species,Ectozoma pavonii Miers,MO,,4995553 & 3290734,MO-1393132 & MO-1393136,1985,2-Feb-85,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque Pluvial.",-0.6166667,-79.3,600 m,00°37'S 079°18'W,,Arbusto epifita. Flores morada-verdusco.,
TROPICOS2,"Dodson, Calaway Homer",15531,Rubiaceae,Psychotria,chimboracensis,,Standl.,"C. M. Taylor,",1999,,species,Psychotria chimboracensis Standl.,"MO, US, NY, QCA",,3430053,MO-1766092,1985,"2 febrero, 1985",FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de IIa. Bosque Pluvial.",,,600 m,,,Arbol 4 m de alto. Flores verde.,
TROPICOS2,"Dodson, Calaway Homer",15533,Araceae,Xanthosoma,eggersii,,(Engl.) Engl.,T. Croat,2016,,species,Xanthosoma eggersii (Engl.) Engl.,QCNE,,,,1985,2-Feb-85,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque Pluvial.",-0.61666,-79.3,600 m,"00°37'00""S 079°18'00""W",Quevedo Santo Domingo,"Hierba de cormo. Espata blanco arriba, verde abajo. Espadice blanco.",
TROPICOS2,"Dodson, Calaway Homer",15534,Heliconiaceae,Heliconia,obscuroides,,L. Andersson,"W.J. Kress, X",1990,,species,Heliconia obscuroides L. Andersson,MO,,3300499,MO-1439353,1985,2 Febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, km 12 carretera Patricia Pilar-24 de Mayo, altura de km 47 Santo Domingo-Quevedo. En la cima de las Montanas de Ila.",-0.61666,-79.26666,600 m,"00°37'00""S 079°16'00""W",,"Hierba hasta 2.5 m alto. Hojas verde. Inflorescencis pendente, rojo; bracteas rojo, disticas. Flores amarillo-verduzco.",
TROPICOS2,"Dodson, Calaway Homer",15535,Heliotropiaceae,Tournefortia,gigantifolia,,Killip ex J.S. Mill.,"C.H.Dodson,",1985,,species,Tournefortia gigantifolia Killip ex J.S. Mill.,MO,,3292360,MO-1192655,1985,2 febrero 1985,FALSE,TRUE,Ecuador,,,"Centinela , 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Prov. Pichincha. Planta recollectada en la cima de las Montanas de Ila. Bosque Pluvial.",,,600 m,,,"Arbusto hasta 1.5 m de alto,m suculenta. Flores amarillo.",
TROPICOS2,"Dodson, Calaway Homer",15536,Araceae,Chlorospatha,ilensis,,Madison,"Croat,",2003,,species,Chlorospatha ilensis Madison,QCNE,,,,1985,2-Feb-85,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km W of Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque Pluvial.",,,600 m,,,Hierba. Espadice amarillento-cremoso; espata amarillo-verduzco.,flower
TROPICOS2,"Dodson, Calaway Homer",15537,Melastomataceae,Blakea,subconnata,,O. Berg ex Triana,"C.H. Dodson,",1985,,species,Blakea subconnata O. Berg ex Triana,"MO, US",,3278340,MO-1701362,1985,2 febrero 1985,FALSE,TRUE,Ecuador,Pichincha,Santo Domingo de Los Colorados,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recoectada en la cima de las Montanas de IIa. Bosque Pluvial.",-0.5,-79.33333,600 m,00°30'S 079°20'W,,Arbusto epitfita. Petalos blancos. Estambres y estiigma rosado.,
TROPICOS2,"Dodson, Calaway Homer",15538,Gesneriaceae,Gasteranthus,macrocalyx,,Wiehler,"L.P. Kvist & L.E. Skog (US),",1996,,species,Gasteranthus macrocalyx Wiehler,MO,,3395241 & 3250981,MO-715390 & MO-715391,1985,2-Feb-85,FALSE,TRUE,Ecuador,Pichincha,,Collections from path following ridgeline at El Centinela at crest of Montanas de Ila road from Patricia Pilar to 24 Mayo at km 12. Patricia Pilar is at km 45 on the road from Sto. Domingo to Quevedo. Plantas recolectadas en la cima de las Montañas de Ila. Bosque pluvial.,-0.61666,-79.3,600 m,00°37'S 079°18'W,Centinela,Hierba hasta 60 cm de alto. Corola rojo-anaranjada. Comu|6n.,flower
TROPICOS2,"Dodson, Calaway Homer",15539,Marantaceae,Calathea,chimboracensis,,(Linden) André,"Vera Lis Uliana (ESA),",2004,,species,Calathea chimboracensis (Linden) André,MO,,3278366,MO-1406006,1985,2 febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pila que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque pluvial.",,,600 m,,,"Hierba hasta 40 cm de alto. flroes blanco; bracteas apicales como petalos, verde. Hojas verde con rayas blanco.",
TROPICOS2,"Dodson, Calaway Homer",15540,Rubiaceae,Faramea,grandifolia,,Standl.,"C.M. Taylor (MO),",2018,,species,Faramea grandifolia Standl.,MO,,3430052,MO-1532396,1985,02 febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,Centinela; 12 km a Oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo; Plantas recolectada en la cima de las Montanas de Ila;,,,600 m,,,Arbol 5m de alto; fls azul; fruto verde,
TROPICOS2,"Dodson, Calaway Homer",15541,Ericaceae,Psammisia,sodiroi,,Hoerold,"James L. Luteyn,",1982,,species,Psammisia sodiroi Hoerold,"MO, NY",,3272436,MO-1227702,1985,"2 Febrero, 1985",FALSE,TRUE,Ecuador,,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de Las Montanas de Ila. Bosque Pluvial.",,,600 m,,,"Epifita, arbusto. Corola verde en el apice, purpura en la base; Calice rosado palida. Hojas angostas.",
TROPICOS2,"Dodson, Calaway Homer",15543,Ericaceae,Psammisia,sodiroi,,Hoerold,"James L. Luteyn,",1982,,species,Psammisia sodiroi Hoerold,"MO, NY",,3272437,MO-1227704,1985,"2 Febrero, 1985",FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oested e Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Lia. Bosque Pluvial.",,,600 m,,,"Epifita. Arbusto. Corolla verde en el apice, purpura en la base; calice y pedunculo rosado-palido. Hojas anchas.",
TROPICOS2,"Dodson, Calaway Homer",15544,Gesneriaceae,Cremosperma,castroanum,,C.V. Morton,"L.P. Kvist (US),",1987,,species,Cremosperma castroanum C.V. Morton,QCNE,,,,1985,2 Febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectadas en la cima de las Montañas de Ila. Bosque Pluvial.",-1.66583,-79.33277,600 m,"01°39'57""S 079°19'58""W",Centinela,"Hierba rastrera. Corolla blanca, cáliz verde, peludo.",flower
TROPICOS2,"Dodson, Calaway Homer",15545,Ericaceae,Psammisia,ferruginea,,A.C. Sm.,"James L. Luteyn,",1982,,species,Psammisia ferruginea A.C. Sm.,"MO, NY",,3272438,MO-1226926,1985,2 Febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Particia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de lla. Bosque Pluvial.",,,600 m,,,Epifita. Arbusto. Corolla amarillo cambiandose a rojo; caliz y pedicelo rojo.,
TROPICOS2,"Dodson, Calaway Homer",15546,Primulaceae,Clavija,membranacea,,Mez,"B. Stahl,",1991,,species,Clavija membranacea Mez,MO,,3278480,MO-1969160,1985,2 febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de lla. Bosque Pluvial.",,,600 m,,,Arbusto 50 cm de alto. Frutos verde.,
TROPICOS2,"Dodson, Calaway Homer",15547,Loranthaceae,Peristethium,leptostachyum,,(Kunth) Tiegh.,Job Kuijt,2010,,species,Peristethium leptostachyum (Kunth) Tiegh.,MO,,3290797,MO-1521878,1985,2-Feb-85,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque Pluvial",,,600 m,,,Arbusto parasitico. Flores amarillo.,
TROPICOS2,"Dodson, Calaway Homer",15548,Campanulaceae,Burmeistera,crispiloba,,Zahlbr.,"N. Muchhala (FTG),",2004,,species,Burmeistera crispiloba Zahlbr.,"MO, US",,4819051,MO-2021725,1985,2 febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque pluvial.",-0.61666,-79.3,600 m,"00°37'00""S 079°18'00""W",,"Trepadora. Calice verde afuera, blancuzca adentro. Corola crema con cafe en el apice.",
TROPICOS2,"Dodson, Calaway Homer",15549,Piperaceae,Piper,filistilum,,C. DC.,,,,species,Piper filistilum C. DC.,"MO, NY",,3290783,MO-1422830,1985,2 febrero 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas recolectada en la cima de las Montanas de Ila. Bosque Pluvial.",-0.61666,-79.3,600 m,"00°37'00""S 079°18'00""W",,Arbusto suculento hasta 60 cm de alto. Flores y frutos verde.,
TROPICOS2,"Dodson, Calaway Homer",15600,Orchidaceae,Dressleria,fragrans,,Dodson,"!H.G. Hills (ISC),",2006,,species,Dressleria fragrans Dodson,MO,,,,1985,23-Feb-85,FALSE,TRUE,Ecuador,Pichincha,,"Patricia Pilar to 14 de Mayo, Centinela",,,650 m,,Centinela,,
TROPICOS2,"Dodson, Calaway Homer",15856,Araceae,Philodendron,senatocarpium,,Madison,"M.H. Grayum,",1993,,species,Philodendron senatocarpium Madison,MO,,3384226 & 3384227,MO-1259679 & MO-1259680,1985,7-Jul-85,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, km 12 Patricia Pilar to 24 Mayo, at crest of ridge of Montanas de Ila. Premontane Pluvial Forest.",-0.56666,-79.31666,600 m,"00°34'00""S 079°19'00""W",,Stout vine. Spathe bright orange.,
TROPICOS2,"Dodson, Calaway Homer",15857,Araceae,Philodendron,tenuipes,,Engl.,"T.Croat,",1998,,species,Philodendron tenuipes Engl.,MO,,3640353 & 3384218,MO-1219409 & MO-1219411,1985,7-Jul-85,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, km 12 Patricia Pilar to 24 Mayo, at crest of ridge or Montanas de Ila. Premontane Pluvial Forest.",,,600 m,,Centinela,Vine. Flowers green.,
TROPICOS2,"Dodson, Calaway Homer",15858,Actinidiaceae,Saurauia,pseudoleucocarpa,,Buscal.,"P.M.Jorgensen,",1993,,species,Saurauia pseudoleucocarpa Buscal.,"MO, US",,3773918,MO-1479070,1985,7 Jul. 1985,FALSE,TRUE,Ecuador,Pichincha,,"Centinela, km 12 Patricia Pilar to at crest of ridge of Montanes de Ila. Premontane pluvial forest.",,,600 m,,,"Tree 6m. tall. petals white, stamens yellow.",
